;CLASE;CELULA;AREA;PERIMETRO;CIRCULARIDAD;RADIO;EJE1;EJE2;RELACION;EXTENSION;SOLIDEZ;DIAMEQUI;BRILLO;EXCENTRICIDAD;RELACIONFERET;CORRELACION;CONTRASTE;DISIMILITUD;HOMOGENEIDAD;ASM;ENERGIA;ENTROPIA;CORRELACION2;CONTRASTE2;DISIMILITUD2;HOMOGENEIDAD2;ASM2;ENERGIA2;ENTROPIA2;CORRELACION3;CONTRASTE3;DISIMILITUD3;HOMOGENEIDAD3;ASM3;ENERGIA3;ENTROPIA3
0;1;normalSup1.jpg;10074.5;400.71781611442566;0.7884171480472245;56.62872900179377;112.37882362794156;126.28935030318272;1.033057851239669;0.6660826446280992;0.973146582950978;113.25745800358754;200.39994934082029;1.3798551642313084;1.123782454969412;0.2758963963217802;1830.1740451388887;29.725983796296298;0.0529907723558688;0.0001901514082125;0.0137895398114839;-51870.33377212103;0.0631541969381447;2220.27599789916;36.11475840336134;0.0298922658179936;0.0001789931658938;0.013378832755282;-38493.4617625518;-0.0474577377175478;2353.7991106719364;38.80602766798418;0.0264479340237549;0.0001766401990345;0.0132906056684603;-31014.428329033948
1;1;normalSup58.jpg;10346.0;393.1614673137665;0.8410860765095095;57.386706495995206;109.48059188732952;128.3160161476345;1.0427350427350428;0.7248143477651674;0.9817336433078712;114.7734129919904;138.29862896728517;1.3716925216859344;1.1720435004561287;0.2877178245731614;406.87832754629625;14.574363425925924;0.0948389381210436;0.0006772814464176;0.0260246315327933;-94099.38988665046;0.0886728795956886;523.796043417367;18.477941176470587;0.06069904571297;0.0005949607171299;0.0243918166016799;-72125.04870451696;0.3608068480813614;330.36699604743086;13.620355731225295;0.0842244303045582;0.0008075036323017;0.0284166083884355;-64577.49139684929
2;1;normalSup57.jpg;11083.0;400.475177526474;0.8683923563494762;59.39552566123943;115.37764081484764;126.763559432512;1.024793388429752;0.7386696880831778;0.9835818246361376;118.79105132247886;125.33092431640624;1.4070239707864425;1.098683926428483;0.2535541939412908;398.1238425925926;13.49464699074074;0.1062037815920938;0.0010390889988024;0.0322349034247414;-103909.34951227176;0.2829576119109936;330.3684348739496;12.25814075630252;0.1118706681212571;0.0012376120791453;0.0351797111862133;-87353.46868602611;-0.1088106280223294;562.3693675889328;17.410671936758895;0.0797748600539855;0.0009780460560233;0.0312737278881711;-69398.20078139169
3;1;normalSup56.jpg;8363.5;365.2030982971192;0.7880050824609967;51.59636356467511;94.87360012142472;118.27087553578016;1.0267857142857142;0.6493400621118013;0.9493189557321224;103.19272712935022;132.31119946289064;1.3464404321645271;1.2466152373727808;0.5553132470126368;691.5277054398148;19.299551504629623;0.0821531296628344;0.0003655751546223;0.019120019733839;-72457.4390040214;0.3935262081260062;833.342349439776;22.012167366946777;0.0622726234290898;0.0003018019401388;0.0173724477302077;-53998.51160964238;0.2330418471712683;1098.726185770751;27.450296442687748;0.0332380621209659;0.000308306253808;0.0175586518220522;-44417.87686677683
4;1;normalSup55.jpg;9172.0;394.2741667032242;0.7414421390018794;54.03275188325807;84.95881355103778;143.17821063276352;0.9672131147540984;0.6371214226173937;0.9666947723440136;108.06550376651614;125.79792279052734;1.2585550836337656;1.6852661265891065;0.2856957068900656;957.454788773148;24.290147569444443;0.0490562548363236;0.0002450249649696;0.0156532732988877;-63594.107684984185;0.0209096391178205;1124.0752801120448;27.10101540616246;0.0338439250329593;0.0002701333290669;0.0164357332987281;-50292.25700218142;-0.1408285142163169;1459.496739130435;30.068280632411067;0.0442024087400593;0.0002681849427424;0.0163763531575997;-40395.41767881964
5;1;normalSup54.jpg;8813.0;371.4457393884659;0.8026807942519605;52.964752684570776;92.45539465060976;121.64292005702592;0.9830508474576272;0.6438486265341905;0.9603879474745272;105.92950536914157;152.0756215209961;1.3513408355811682;1.315693048704364;0.2944389434224682;650.4212239583333;17.89923321759259;0.1011327321478624;0.0006836889866121;0.0261474470381358;-93690.1630852955;-0.073532531636791;913.6476715686274;23.198616946778717;0.0645416130758066;0.0006121742508277;0.0247421553391733;-72381.72934208112;0.0058147409120801;805.1353754940711;21.19071146245059;0.0757148325478496;0.0006487320142479;0.0254702181821828;-61627.35184756853
6;1;normalSup53.jpg;9733.5;383.7472543716431;0.8305931302988007;55.66209910854896;105.89145385724004;128.87590930814028;1.1090909090909091;0.7252980625931446;0.97335;111.32419821709792;160.01772149658203;1.3575276597870192;1.217056755891625;0.5227227899657518;305.341652199074;11.414279513888888;0.1445802624535486;0.0014616151241935;0.0382310753732296;-109705.118748215;0.1598424627105775;509.3869922969187;16.63874299719888;0.0901927904677645;0.0007160875992553;0.0267598131393959;-74617.57120617531;-0.2034890878936003;733.1870553359684;22.397727272727277;0.0408641979693606;0.00078572935056;0.0280308642492534;-66349.37619538602
7;1;normalSup59.jpg;10297.0;384.8183226585388;0.873794068370362;57.25064976080615;110.5350623105628;122.4499897917513;1.017094017094017;0.7395676219205631;0.9888125990301052;114.5012995216123;153.78998181152343;1.3828018868064182;1.107793194594779;0.6138692118819005;198.91254340277777;10.377242476851851;0.1135231702960665;0.0009643361074607;0.0310537615670102;-113782.57597409864;0.2869731758236115;362.8230042016807;15.1640406162465;0.0717126161475938;0.0007116817315161;0.0266773636537821;-82471.56162485701;-0.062816938173397;542.7502964426878;18.64990118577075;0.0536091253582;0.0006175596400506;0.0248507472734849;-66170.93911804973
8;1;normalSup52.jpg;9583.5;385.8893897533417;0.8087389057511254;55.23153803980438;110.25878649794764;122.4826518328208;1.0517241379310345;0.6771834369700396;0.96311743128486;110.46307607960875;152.40282452392577;1.400017991953629;1.1108652264652006;0.6220430045971803;361.0695167824074;12.184678819444445;0.1513118064242823;0.0015198638246219;0.0389854309277448;-112022.99651652836;0.2624423713088022;684.6190476190475;18.817226890756302;0.0964607260944949;0.0007247116064563;0.0269204681693373;-78224.25176503308;-0.2220016054514548;1127.0791501976282;28.46630434782609;0.0482539855461606;0.0007663521926604;0.0276830668940492;-66800.70521823506
9;1;normalSup50.jpg;10748.5;405.2619742155075;0.8224055136993104;58.49233976895157;104.06248123122954;137.80058055030102;1.0598290598290598;0.7408671078025917;0.9722749886928992;116.98467953790316;152.04980310058596;1.332750381444621;1.324210021901213;0.477354591086063;299.9215133101852;11.99269386574074;0.124877407756294;0.0007755138255931;0.0278480488651031;-106484.9153485359;-0.0782982879008352;599.6144957983194;19.294117647058822;0.0643362222553937;0.000702207200282;0.0264991924458477;-79930.76929975915;0.1075852718541044;495.7147233201581;17.072628458498023;0.0649279379869856;0.0006547956146791;0.025588974474941;-65850.8496694901
